42.3 3.60341e-17 -3.93344e-07 0.00129042 -0.0543736
42.4 3.26821e-17 -3.75975e-07 0.00125772 -0.0536368
42.5 2.96417e-17 -3.5937e-07 0.00122583 -0.0529082
42.6 2.6884e-17 -3.43493e-07 0.00119473 -0.0521878
42.7 2.43828e-17 -3.28315e-07 0.00116439 -0.0514755
42.8 2.21141e-17 -3.13803e-07 0.0011348 -0.0507713
42.9 2.00564e-17 -2.99929e-07 0.00110594 -0.0500751
43 1.81901e-17 -2.86666e-07 0.00107779 -0.0493868
43.1 1.64974e-17 -2.73986e-07 0.00105034 -0.0487064
43.2 1.49621e-17 -2.61864e-07 0.00102357 -0.0480339
43.3 1.35696e-17 -2.50275e-07 0.000997464 -0.0473691
43.4 1.23066e-17 -2.39196e-07 0.000972004 -0.0467121
43.5 1.11612e-17 -2.28606e-07 0.000947177 -0.0460627
43.6 1.01223e-17 -2.18482e-07 0.000922967 -0.045421
43.7 9.18e-18 -2.08804e-07 0.000899359 -0.0447868
43.8 8.32541e-18 -1.99552e-07 0.000876339 -0.0441601
43.9 7.55034e-18 -1.90708e-07 0.000853892 -0.0435408
44 6.8474e-18 -1.82255e-07 0.000832005 -0.0429289
44.1 6.20986e-18 -1.74174e-07 0.000810664 -0.0423244
44.2 5.63166e-18 -1.66449e-07 0.000789857 -0.0417271
44.3 5.10726e-18 -1.59066e-07 0.000769569 -0.0411369
44.4 4.63167e-18 -1.52008e-07 0.00074979 -0.040554
44.5 4.20035e-18 -1.45262e-07 0.000730505 -0.0399781
44.6 3.80918e-18 -1.38814e-07 0.000711705 -0.0394092
44.7 3.45441e-18 -1.3265e-07 0.000693375 -0.0388473
44.8 3.13267e-18 -1.26759e-07 0.000675506 -0.0382922
44.9 2.84089e-18 -1.21129e-07 0.000658086 -0.0377441
45 2.57627e-18 -1.15747e-07 0.000641104 -0.0372026
45.1 2.33628e-18 -1.10603e-07 0.00062455 -0.036668
45.2 2.11864e-18 -1.05687e-07 0.000608412 -0.0361399
45.3 1.92127e-18 -1.00988e-07 0.000592682 -0.0356185
45.4 1.74227e-18 -9.64975e-08 0.000577348 -0.0351036
45.5 1.57995e-18 -9.22054e-08 0.000562401 -0.0345952
45.6 1.43274e-18 -8.81033e-08 0.000547833 -0.0340932
45.7 1.29924e-18 -8.41829e-08 0.000533632 -0.0335975
45.8 1.17817e-18 -8.04361e-08 0.000519791 -0.0331081
45.9 1.06838e-18 -7.68553e-08 0.000506301 -0.032625
46 9.68817e-19 -7.34332e-08 0.000493152 -0.0321481
46.1 8.78527e-19 -7.01628e-08 0.000480337 -0.0316772
