5.11244 -0.844697 -0.462135 1.07324 0.709057 -0.228544 -0.246922
5.14401 -0.855594 -0.484319 1.06588 0.694943 -0.210289 -0.210624
5.17981 -0.865495 -0.508391 1.05693 0.67853 -0.191439 -0.170139
5.22062 -0.874074 -0.534442 1.0459 0.659273 -0.171828 -0.124831
5.2674 -0.880901 -0.562537 1.03209 0.636456 -0.151187 -0.0739185
5.32136 -0.885409 -0.592705 1.01447 0.60912 -0.129063 -0.0164156
5.38399 -0.886833 -0.624899 0.991509 0.57597 -0.104676 0.0489286
5.45702 -0.88415 -0.658879 0.960837 0.535327 -0.0766866 0.123553
5.54109 -0.876174 -0.693631 0.919378 0.485852 -0.0432038 0.207778
5.62366 -0.863969 -0.723577 0.870803 0.434568 -0.00683364 0.289009
5.69328 -0.850691 -0.74584 0.822277 0.389556 0.0284138 0.356285
5.75079 -0.837825 -0.76228 0.77573 0.351629 0.0620953 0.410651
5.79901 -0.825777 -0.77476 0.731239 0.31985 0.0945378 0.45491
5.8403 -0.814573 -0.784524 0.688491 0.293242 0.126082 0.491282
5.87639 -0.804117 -0.792373 0.647109 0.27104 0.157007 0.521333
5.90858 -0.794269 -0.798839 0.606701 0.252675 0.187568 0.546164
5.93791 -0.784873 -0.804289 0.566853 0.23774 0.21802 0.566549
5.96655 -0.775299 -0.809207 0.525087 0.225459 0.250211 0.583748
5.99385 -0.765807 -0.813515 0.482808 0.216547 0.283 0.596968
6.02001 -0.75637 -0.817292 0.440335 0.211176 0.316035 0.606116
6.04561 -0.746809 -0.820648 0.397424 0.209416 0.349384 0.611232
6.07134 -0.736867 -0.823673 0.353619 0.211444 0.383249 0.612229
6.0978 -0.726294 -0.82641 0.308667 0.217557 0.417626 0.608853
6.12505 -0.715033 -0.828818 0.263332 0.227854 0.451701 0.600964
6.1523 -0.70339 -0.830793 0.219641 0.241669 0.483749 0.589125
6.1789 -0.691656 -0.832291 0.179007 0.257883 0.512649 0.574408
6.20501 -0.679789 -0.833332 0.141255 0.275767 0.538534 0.557565
6.2312 -0.667538 -0.833937 0.10551 0.2951 0.562028 0.538837
6.25813 -0.654587 -0.834086 0.0708984 0.315921 0.583689 0.518165
6.28639 -0.640612 -0.833715 0.0367279 0.338363 0.603884 0.495352
6.31656 -0.625275 -0.832709 0.00246417 0.36258 0.622811 0.470129
6.3492 -0.608202 -0.830895 -0.0323284 0.388727 0.64053 0.442168
6.38492 -0.588959 -0.828027 -0.068031 0.416952 0.65699 0.411075
6.42442 -0.56703 -0.823765 -0.105 0.447384 0.672029 0.376381
6.46848 -0.541778 -0.817634 -0.14358 0.480114 0.685358 0.337521
6.51802 -0.512421 -0.808977 -0.184109 0.515161 0.69653 0.293816
6.57411 -0.477987 -0.796885 -0.226897 0.552418 0.704885 0.244467
6.63788 -0.437301 -0.780119 -0.272166 0.591552 0.709467 0.188567
6.71042 -0.389035 -0.757058 -0.319906 0.631827 0.708941 0.125231
6.79211 -0.332029 -0.725836 -0.369533 0.67182 0.701562 0.0540157
6.8812 -0.266298 -0.68514 -0.41924 0.709071 0.685538 -0.0239307
6.9644 -0.200913 -0.64047 -0.46184 0.737976 0.662753 -0.0975055
7.03373 -0.142633 -0.597911 -0.494669 0.757814 0.637301 -0.159903
7.08587 -0.0958126 -0.562431 -0.517785 0.770224 0.613598 -0.207793
