3.39 -0.948235 -0.239787
3.395 -0.947699 -0.244526
3.4 -0.947164 -0.249264
3.405 -0.946628 -0.253998
3.41 -0.946093 -0.25873
3.415 -0.945558 -0.263459
3.42 -0.945022 -0.268185
3.425 -0.944487 -0.272909
3.43 -0.943952 -0.27763
3.435 -0.943416 -0.282349
3.44 -0.942881 -0.287064
3.445 -0.942346 -0.291778
3.45 -0.94181 -0.296488
3.455 -0.941275 -0.301196
3.46 -0.94074 -0.305901
3.465 -0.940204 -0.310603
3.47 -0.939669 -0.315303
3.475 -0.939133 -0.32
3.48 -0.938598 -0.324694
3.485 -0.938063 -0.329386
3.49 -0.937527 -0.334075
3.495 -0.936992 -0.338761
3.5 -0.936457 -0.343445
3.505 -0.933629 -0.34812
3.51 -0.9308 -0.352781
3.515 -0.927972 -0.357428
3.52 -0.925144 -0.362061
3.525 -0.922316 -0.366679
3.53 -0.919488 -0.371284
3.535 -0.91666 -0.375874
3.54 -0.913832 -0.38045
3.545 -0.911004 -0.385012
3.55 -0.908175 -0.38956
3.555 -0.905347 -0.394094
3.56 -0.902519 -0.398614
3.565 -0.899691 -0.403119
3.57 -0.896863 -0.407611
3.575 -0.894035 -0.412088
3.58 -0.891207 -0.416551
3.585 -0.888378 -0.421
3.59 -0.88555 -0.425435
3.595 -0.882722 -0.429856
3.6 -0.879894 -0.434262
3.605 -0.877066 -0.438655
3.61 -0.874238 -0.443033
3.615 -0.87141 -0.447397
3.62 -0.868582 -0.451747
3.625 -0.865753 -0.456083
3.63 -0.862925 -0.460404
3.635 -0.860097 -0.464712
3.64 -0.857269 -0.469005
3.645 -0.854441 -0.473285
3.65 -0.851613 -0.47755
3.655 -0.848785 -0.481801
3.66 -0.845957 -0.486038
3.665 -0.843128 -0.49026
3.67 -0.8403 -0.494469
3.675 -0.837472 -0.498663
3.68 -0.834644 -0.502844
3.685 -0.831816 -0.50701
3.69 -0.828988 -0.511162
3.695 -0.82616 -0.5153
3.7 -0.823331 -0.519423
3.705 -0.820503 -0.523533
3.71 -0.817675 -0.527628
3.715 -0.814847 -0.53171
3.72 -0.812019 -0.535777
3.725 -0.809191 -0.53983
3.73 -0.806363 -0.543869
3.735 -0.803535 -0.547894
3.74 -0.800706 -0.551904
3.745 -0.797878 -0.555901
3.75 -0.79505 -0.559883
3.755 -0.792222 -0.563851
3.76 -0.789394 -0.567805
3.765 -0.786566 -0.571745
3.77 -0.783738 -0.575671
3.775 -0.78091 -0.579582
3.78 -0.778081 -0.58348
3.785 -0.775253 -0.587363
3.79 -0.772425 -0.591232
3.795 -0.769597 -0.595088
3.8 -0.766769 -0.598928
3.805 -0.763941 -0.602755
3.81 -0.761113 -0.606568
3.815 -0.758284 -0.610366
3.82 -0.755456 -0.614151
3.825 -0.752628 -0.617921
3.83 -0.7498 -0.621677
3.835 -0.746972 -0.625419
3.84 -0.744144 -0.629147
3.845 -0.741316 -0.63286
3.85 -0.738488 -0.63656
3.855 -0.735659 -0.640245
3.86 -0.732831 -0.643916
3.865 -0.730003 -0.647574
3.87 -0.727175 -0.651216
3.875 -0.724347 -0.654845
3.88 -0.721519 -0.65846
3.885 -0.718691 -0.66206
3.89 -0.715862 -0.665647
3.895 -0.713034 -0.669219
3.9 -0.710206 -0.672777
3.905 -0.707378 -0.676321
3.91 -0.70455 -0.679851
3.915 -0.701722 -0.683367
3.92 -0.698894 -0.686868
3.925 -0.696066 -0.690356
3.93 -0.693237 -0.693829
3.935 -0.690409 -0.697288
3.94 -0.687581 -0.700733
3.945 -0.684753 -0.704164
3.95 -0.681925 -0.70758
3.955 -0.679097 -0.710983
3.96 -0.676269 -0.714371
3.965 -0.673441 -0.717746
3.97 -0.670612 -0.721106
3.975 -0.667784 -0.724452
3.98 -0.664956 -0.727784
3.985 -0.662128 -0.731101
3.99 -0.6593 -0.734405
3.995 -0.656472 -0.737694
4 -0.653644 -0.74097
4.005 -0.649215 -0.744227
4.01 -0.644787 -0.747462
4.015 -0.640358 -0.750675
4.02 -0.63593 -0.753865
4.025 -0.631501 -0.757034
4.03 -0.627073 -0.76018
4.035 -0.622644 -0.763305
4.04 -0.618216 -0.766407
4.045 -0.613787 -0.769487
4.05 -0.609359 -0.772545
4.055 -0.60493 -0.77558
4.06 -0.600502 -0.778594
4.065 -0.596073 -0.781585
4.07 -0.591645 -0.784555
4.075 -0.587216 -0.787502
4.08 -0.582788 -0.790427
4.085 -0.578359 -0.79333
4.09 -0.573931 -0.796211
4.095 -0.569503 -0.799069
4.1 -0.565074 -0.801906
4.105 -0.560646 -0.80472
4.11 -0.556217 -0.807512
4.115 -0.551789 -0.810282
4.12 -0.54736 -0.81303
4.125 -0.542932 -0.815756
4.13 -0.538503 -0.818459
4.135 -0.534075 -0.821141
4.14 -0.529646 -0.8238
4.145 -0.525218 -0.826437
4.15 -0.520789 -0.829052
4.155 -0.516361 -0.831645
4.16 -0.511932 -0.834216
4.165 -0.507504 -0.836764
4.17 -0.503075 -0.839291
4.175 -0.498647 -0.841795
4.18 -0.494218 -0.844277
4.185 -0.48979 -0.846737
4.19 -0.485361 -0.849175
4.195 -0.480933 -0.851591
4.2 -0.476504 -0.853984
4.205 -0.472076 -0.856356
4.21 -0.467648 -0.858705
4.215 -0.463219 -0.861032
4.22 -0.458791 -0.863337
4.225 -0.454362 -0.86562
4.23 -0.449934 -0.867881
4.235 -0.445505 -0.87012
4.24 -0.441077 -0.872336
4.245 -0.436648 -0.87453
4.25 -0.43222 -0.876703
4.255 -0.427791 -0.878853
4.26 -0.423363 -0.880981
4.265 -0.418934 -0.883086
4.27 -0.414506 -0.88517
4.275 -0.410077 -0.887231
4.28 -0.405649 -0.889271
4.285 -0.40122 -0.891288
4.29 -0.396792 -0.893283
4.295 -0.392363 -0.895256
4.3 -0.387935 -0.897206
4.305 -0.383506 -0.899135
4.31 -0.379078 -0.901042
4.315 -0.374649 -0.902926
4.32 -0.370221 -0.904788
4.325 -0.365793 -0.906628
4.33 -0.361364 -0.908446
4.335 -0.356936 -0.910242
4.34 -0.352507 -0.912015
4.345 -0.348079 -0.913767
4.35 -0.34365 -0.915496
4.355 -0.339222 -0.917203
4.36 -0.334793 -0.918888
4.365 -0.330365 -0.920551
4.37 -0.325936 -0.922192
4.375 -0.321508 -0.923811
4.38 -0.317079 -0.925407
4.385 -0.312651 -0.926981
4.39 -0.308222 -0.928534
4.395 -0.303794 -0.930064
4.4 -0.299365 -0.931571
4.405 -0.294937 -0.933057
4.41 -0.290508 -0.934521
4.415 -0.28608 -0.935962
4.42 -0.281651 -0.937382
4.425 -0.277223 -0.938779
4.43 -0.272794 -0.940154
4.435 -0.268366 -0.941507
4.44 -0.263938 -0.942838
4.445 -0.259509 -0.944146
4.45 -0.255081 -0.945433
4.455 -0.250652 -0.946697
4.46 -0.246224 -0.947939
4.465 -0.241795 -0.949159
4.47 -0.237367 -0.950357
4.475 -0.232938 -0.951533
4.48 -0.22851 -0.952686
4.485 -0.224081 -0.953818
4.49 -0.219653 -0.954927
4.495 -0.215224 -0.956014
4.5 -0.210796 -0.95708
4.505 -0.205851 -0.958121
4.51 -0.200907 -0.959138
4.515 -0.195962 -0.96013
4.52 -0.191017 -0.961098
4.525 -0.186073 -0.96204
4.53 -0.181128 -0.962958
4.535 -0.176184 -0.963852
4.54 -0.171239 -0.96472
4.545 -0.166295 -0.965564
4.55 -0.16135 -0.966383
4.555 -0.156405 -0.967178
4.56 -0.151461 -0.967947
4.565 -0.146516 -0.968692
4.57 -0.141572 -0.969412
4.575 -0.136627 -0.970108
4.58 -0.131683 -0.970779
4.585 -0.126738 -0.971425
4.59 -0.121793 -0.972046
4.595 -0.116849 -0.972643
4.6 -0.111904 -0.973215
4.605 -0.10696 -0.973762
4.61 -0.102015 -0.974284
4.615 -0.0970705 -0.974782
4.62 -0.0921259 -0.975255
4.625 -0.0871813 -0.975703
4.63 -0.0822367 -0.976127
4.635 -0.0772921 -0.976525
4.64 -0.0723476 -0.9769
