2.13 -0.530773 -0.844654 0.847651
2.135 -0.534989 -0.841801 0.844987
2.14 -0.539191 -0.838948 0.842301
2.145 -0.543379 -0.836095 0.839595
2.15 -0.547552 -0.833242 0.836868
2.155 -0.551711 -0.830389 0.834119
2.16 -0.555856 -0.827536 0.831351
2.165 -0.559987 -0.824683 0.828561
2.17 -0.564103 -0.82183 0.825751
2.175 -0.568205 -0.818978 0.82292
2.18 -0.572293 -0.816125 0.820069
2.185 -0.576366 -0.813272 0.817197
2.19 -0.580425 -0.810419 0.814305
2.195 -0.58447 -0.807566 0.811393
2.2 -0.588501 -0.804713 0.80846
2.205 -0.592517 -0.8017 0.805508
2.21 -0.596518 -0.798688 0.802535
2.215 -0.600504 -0.795675 0.799543
2.22 -0.604475 -0.792663 0.79653
2.225 -0.608431 -0.78965 0.793498
2.23 -0.612371 -0.786638 0.790446
2.235 -0.616297 -0.783625 0.787374
2.24 -0.620208 -0.780613 0.784283
2.245 -0.624103 -0.7776 0.781172
2.25 -0.627984 -0.774588 0.778042
2.255 -0.631849 -0.771575 0.774892
2.26 -0.635699 -0.768563 0.771724
2.265 -0.639535 -0.76555 0.768535
2.27 -0.643355 -0.762538 0.765328
2.275 -0.64716 -0.759525 0.762102
2.28 -0.65095 -0.756513 0.758857
2.285 -0.654725 -0.7535 0.755592
2.29 -0.658485 -0.750488 0.752309
2.295 -0.66223 -0.747475 0.749008
2.3 -0.66596 -0.744463 0.745687
2.305 -0.669675 -0.74145 0.742348
2.31 -0.673374 -0.738438 0.73899
2.315 -0.677059 -0.735426 0.735614
2.32 -0.680729 -0.732413 0.73222
2.325 -0.684383 -0.729401 0.728807
2.33 -0.688023 -0.726388 0.725376
2.335 -0.691647 -0.723376 0.721927
2.34 -0.695256 -0.720363 0.71846
2.345 -0.698851 -0.717351 0.714974
2.35 -0.70243 -0.714338 0.711471
2.355 -0.705994 -0.711326 0.70795
2.36 -0.709543 -0.708313 0.704411
2.365 -0.713077 -0.705301 0.700855
2.37 -0.716596 -0.702288 0.69728
2.375 -0.7201 -0.699276 0.693689
2.38 -0.723589 -0.696263 0.690079
2.385 -0.727063 -0.693251 0.686453
2.39 -0.730521 -0.690238 0.682809
2.395 -0.733965 -0.687226 0.679148
2.4 -0.737394 -0.684213 0.675469
2.405 -0.740804 -0.679876 0.671774
2.41 -0.744192 -0.675539 0.668061
2.415 -0.747559 -0.671202 0.664332
2.42 -0.750905 -0.666865 0.660586
2.425 -0.754228 -0.662529 0.656823
2.43 -0.75753 -0.658192 0.653043
2.435 -0.76081 -0.653855 0.649248
2.44 -0.764068 -0.649518 0.645435
2.445 -0.767305 -0.645181 0.641607
2.45 -0.77052 -0.640844 0.637762
2.455 -0.773714 -0.636507 0.633902
2.46 -0.776885 -0.63217 0.630025
2.465 -0.780035 -0.627833 0.626133
2.47 -0.783164 -0.623497 0.622225
2.475 -0.78627 -0.61916 0.618301
2.48 -0.789355 -0.614823 0.614362
2.485 -0.792418 -0.610486 0.610408
2.49 -0.79546 -0.606149 0.606438
2.495 -0.79848 -0.601812 0.602453
2.5 -0.801478 -0.597475 0.598453
2.505 -0.804455 -0.593138 0.594438
2.51 -0.80741 -0.588801 0.590409
2.515 -0.810343 -0.584465 0.586364
2.52 -0.813254 -0.580128 0.582305
2.525 -0.816144 -0.575791 0.578232
2.53 -0.819012 -0.571454 0.574144
2.535 -0.821858 -0.567117 0.570042
2.54 -0.824683 -0.56278 0.565925
2.545 -0.827486 -0.558443 0.561795
